y_test,y_pred
1162,857.7771996833344
1155,1205.708791012477
1153,1076.3729023004487
1149,1683.1482928593048
1149,1456.6868899107067
1149,1580.982480782857
1139,1841.8503912829633
1138,1141.6171391256141
1136,1371.617407252317
1132,1786.3064898847874
1127,1069.2266454060102
1126,1156.3560899883862
1124,1028.3146130119349
1122,1440.8757575326342
1122,886.6455215559745
1120,780.8549229379028
1120,1650.221230435939
1113,858.356298825406
1110,550.9121865553333
1109,1235.5915052486214
1109,1220.4749252682434
1108,1300.7563232858197
1106,1020.5307155240597
1106,959.8511262264911
1105,50.758201563554415
1104,353.12441363147593
1102,1177.0343882495579
1102,956.8707297420326
1100,1042.064324735212
1098,1422.2436793959223
1096,1260.3611910261393
1090,806.2520680245595
1089,1045.488895771232
1087,1645.0073431564963
1086,1592.1805343783876
1085,705.5452438436117
1082,1049.1301020292085
1082,1092.953076602817
1079,858.7364814866914
1078,1101.8198478252589
1070,1206.9571803510364
1068,1200.9039435323543
1064,1141.458844259592
1060,1285.2439715058522
1056,297.1280136541658
1053,1233.5322333281017
1051,1094.2021842398942
1048,1522.8984895302067
1047,895.3757784623605
1045,756.4839977772332
1044,1442.486304421884
1042,1235.7800351071126
1041,1006.7382693013449
1041,1130.0961818110748
1038,1210.9713191509884
1037,1920.450382042289
1033,1587.231441784665
1032,1295.4831222317487
1031,995.010619354036
1028,1405.3887295195866
1026,1111.4400158806832
1025,1040.9979137338323
1024,0.0
1018,264.1698472625816
1017,1539.7585935049183
1016,1106.3454674275868
1013,1006.6890101611014
1011,1182.0379908189016
1005,1137.8494275565918
1004,1013.13921106715
1004,1554.9805196987754
1003,925.1653329457786
1002,1183.0277787502566
1000,798.0201172701642
998,1452.2476622711806
997,998.4599038714172
996,0.0
995,604.5904793609752
992,1130.8658636677199
992,1028.8429404983754
991,1519.219836987505
990,1237.901187374428
990,1109.3639645504786
980,1405.2499803272988
977,991.7788080817834
974,814.162114010303
973,1158.778089715678
969,726.8023151470546
969,3742.1794340139772
969,968.4468782972514
969,1446.2896862746288
966,1323.1142011632328
962,2046.0203103613385
958,626.022408503489
953,1116.5120904868843
951,1127.2220670678857
950,944.7353729929315
948,838.0253365516892
943,907.7189046522963
942,878.0179952419613
939,760.0409027607521
931,800.0794663470886
928,887.8479264452812
927,1102.1781261118804
922,55208.41344363218
922,627.0772934454897
921,726.0839027592015
921,1008.9876815697711
917,667.1973396170545
917,892.6155005730875
916,527.1440621865115
912,104.30344663757307
911,952.7179600973286
911,868.6349867325969
911,1386.8401158814515
911,1675.2182577456465
908,757.9034277559623
901,1125.9539245939566
901,1540.2564783662822
900,988.1570428197292
899,826.0083254353231
899,1079.50028906979
895,3395.7058526872856
893,1574.522489805825
891,1102.1070301261784
891,968.3458150357783
889,871.735356521309
888,497.6902325933828
886,1977.0443347771343
885,1127.0457097694452
885,1226.1219294174134
885,800.1539443139083
882,0.0
881,947.8119730284557
880,1257.5019360689864
880,0.0
879,774.0619918379434
879,1666.7774900471848
879,1281.7394134753317
878,451.1910704332362
878,715.1820362900804
875,1664.8901329642188
875,1270.7744139077413
872,547.5759815058478
868,610.5289049435552
868,857.4715944625246
867,751.1498937061366
867,210.4679533428533
866,866.7382203426725
863,802.0560060863993
863,884.1802088008194
863,994.839098292057
856,1008.4960871851904
855,1065.357753228853
853,1004.6182910162025
852,1468.1227939545388
850,1126.927475858334
849,823.5911127408034
847,1362.4499834273774
847,1257.7331378085323
847,1469.6075566121585
844,1069.901946358837
843,810.6022500233372
840,760.5731378971534
839,828.0621960137906
837,871.7394927004227
835,694.5147029492445
834,1576.5759548219391
833,894.298376193625
832,853.4203179055578
832,1141.8635840139477
830,772.6091023648571
830,2737.411991876558
830,524.6089204137971
829,1417.7809962575116
829,1199.0483155150343
828,747.7917544563812
827,516.7464346005509
827,1007.665967087752
824,1330.7382184534165
824,1292.508809407395
824,1017.7209204453786
823,1165.40158667107
823,834.678808508776
822,794.8985871438164
818,1025.426534786421
814,717.4957949144637
814,684.5526564641594
814,997.5401814168192
813,720.9139820176807
812,821.3405293174508
811,619.5421943561131
811,1126.585789632861
808,904.8506008607877
804,990.8449962106275
801,540.8004565337682
801,727.4537541260011
799,1087.8016816370332
798,863.4110480261888
798,744.4938507333671
798,824.442961393236
796,463.83715868142855
795,996.2325590175342
794,811.3029089616191
794,723.3393078241972
793,794.5426727460075
793,748.6941070249475
792,756.3664771486256
792,1217.7624892836218
792,744.5711058218118
790,1061.746851044314
789,854.3762478784198
789,757.3224118696527
787,2012.8150989850787
786,1109.0131717962688
784,810.7006924368953
784,887.9276048229572
784,888.566138987645
783,835.6572546497695
782,508.19935895437857
782,2224.6183880498293
780,859.7916672250033
780,537.618859388761
779,605.7170626381225
777,630.7693443051674
775,927.2426687449024
775,3034.524066850039
774,998.628582498812
772,687.2417304587905
772,2096.5518979773738
770,987.9040948162894
769,0.0
768,1292.0316212864607
766,856.4216711460022
765,909.2695018793677
765,1070.9607602012372
765,1235.4796615660755
764,972.7857869666752
762,872.9650854072307
762,616.4237015968629
761,908.9497502453761
760,737.4145898743868
760,410.95798476925467
760,937.4782912609649
759,614.9222844286527
759,1241.3795168614733
757,1284.2179415771684
747,871.6834172961806
747,615.4216586409684
745,3716.9081596936
745,630.7560500679891
744,1126.0601724114958
744,1048.6750405296411
742,790.4636707224574
740,910.3183744609323
740,764.668979400829
740,653.0943712546745
735,686.7869515741968
734,732.6033872086881
733,917.6945022426927
730,2147.6894238505256
728,839.9657668904981
727,840.3426638568976
726,827.8709438644402
722,727.7763742297366
722,671.0130494466182
721,808.7180225518309
718,700.7867824953444
717,1064.7875502000586
717,933.4766110614876
716,907.2577845875036
715,897.4922251507519
710,720.3230464506966
709,1112.1935719093908
709,1177.5721237891532
706,1058.9130259723336
703,1093.6178277086601
702,677.6415077416815
701,541.9697665977017
701,583.8462833633457
701,1011.6581346293063
697,670.0218295609347
696,691.9126035445174
692,687.7160784438465
692,888.6025138173143
689,578.0597973249647
686,686.744475911767
683,845.9244767215471
682,870.3610720749818
682,705.5254252159011
679,461.57892186446577
676,1630.92429272933
675,99.10829691656245
674,528.8294676869928
667,469.3286557955013
666,423.3838380948631
666,515.0733266758073
665,722.6965840481795
665,618.5422289907823
664,576.2890884785105
663,765.3244762177736
662,599.51551470195
662,384.04140775168577
662,2785.238751079989
662,773.9712051376633
661,434.41856293159935
660,655.6073031514197
659,915.4411549727826
655,1756.068405610186
654,660.9358069909388
654,1057.9532307600377
654,505.2200304523853
652,632.3663189763001
651,514.1474715733177
651,532.2595199778208
648,730.6138041237023
646,1450.6034992997002
645,1347.0264973629542
645,595.9976589654568
644,768.7562282857693
643,505.8679651057981
643,661.2452711795604
643,811.3819527334467
640,545.9111237989295
639,757.7948345550121
639,659.9402972572015
639,904.7601536518439
639,706.8987982226117
632,617.1194762971307
631,949.2387563035593
631,760.6395554910674
631,506.25322093457163
630,0.0
629,691.2143844926431
628,837.6247733332251
628,392.3269822092412
627,554.3898982827591
626,667.5070484412186
621,857.4849249509905
620,884.7732153862808
620,660.4168051200764
619,612.0937908323004
617,500.25289018694446
617,525.3436364989617
616,985.5320817936355
616,699.4995517355419
616,548.2788967085572
614,756.1634645463337
614,1509.720853702839
614,2639.5771471576873
613,813.0608108801492
613,520.7157886149255
612,10565.385698992055
612,593.2586966254206
611,521.7644658491453
610,480.1700508694073
610,446.8486060591081
609,824.4507762590097
609,656.8908638499762
604,465.02744641865456
604,550.1172237977189
603,351.8680201533646
602,493.19745881085447
601,691.890808734036
598,331.8655725857809
597,417.97211431342964
596,531.7629133835517
594,404.84234181619814
592,1269.1154502813704
592,452.7218276316838
592,576.1484899909367
592,785.9657510892591
590,176.54348639737134
590,2883.681917843825
588,1570.298461670303
584,876.2970540748812
584,537.2840448655099
582,508.1048042312156
582,545.9122504921017
581,633.9020731153942
581,1858.5665682198164
576,530.8437788913174
571,630.8789530736591
571,780.6262447168665
569,746.7170198713543
569,601.9188086023735
568,1226.7168755291414
567,835.2619436665111
564,616.6385387356042
564,1430.125084048749
564,647.0678329996437
561,646.6970340216703
559,0.0
558,619.0999037258325
558,543.9871503188608
557,853.5920965762357
556,543.0480120166451
556,507.32285748245886
556,902.8128209508087
555,504.0961586029905
555,570.2897670931468
554,898.712115911447
552,697.8966743389053
552,933.2903962072091
551,727.9029539823357
550,428.38570192544967
548,1081.2408115678966
548,611.7894218055619
547,530.2251111604675
547,498.30337655498687
546,474.5927841629839
545,557.0728955594112
544,997.4023205517112
544,445.0546355646759
543,474.0657300306856
543,472.26944487613173
540,481.0293597281482
539,1465.0906263647732
539,498.83330499332124
538,617.0479232576253
537,684.3419038217685
537,847.1290767955469
537,655.8798551200982
537,856.5361010360199
537,416.15427280775623
536,0.0
535,322.54337830113326
535,483.4132006992666
534,1383.009427420951
533,628.6018631820423
532,657.3148918065435
532,781.3738187302436
532,1444.5592650602705
531,641.4370245281078
529,442.6765915637533
529,616.166249911387
529,709.4818250819789
528,715.3815586465153
527,511.51683034007397
527,600.1715646566477
527,538.9810047136963
524,242.982792222547
524,880.2602596373274
523,486.39868857483197
523,318.1841177661139
523,644.29990642886
523,466.3473787200755
523,266.4538254320532
522,563.4828213215817
521,604.6821400621108
520,2175.572888705534
520,802.8402040942516
519,766.7076554117765
519,1551.5143188184159
518,2101.22013344078
517,607.5303535391922
515,646.0279825751977
514,774.9672193078776
513,460.3744567636371
511,459.88034633718473
511,444.1495046753969
510,780.6142825699411
510,1570.8125209140796
509,375.6884829494022
508,2073.221219060821
508,427.94033564046936
507,512.3745301571967
506,454.40040568609834
506,340.13230333442004
505,571.6887975121272
505,558.2049160499448
504,352.5202653371954
504,407.9078556139521
501,690.4222274678066
501,65907.10199440103
501,669.9305096426932
501,754.6192025606573
501,550.1149498437386
500,439.7949143931007
500,271.0780409920071
500,526.1706737321676
500,294.95884787391094
500,446.21722473773923
496,498.9969813629005
496,553.8295302107546
495,268.9762308925996
495,404.61065911238217
494,214.7207072176114
493,316.10681870243957
493,406.41768141700396
492,461.84971786791516
492,489.00313792686006
491,1104.6191951197536
489,518.8326375045885
489,427.5339502945865
488,302.74651289871997
488,427.9318404775995
486,459.8714741645873
485,225.3447919659651
484,508.1141923303976
483,461.0302399400268
482,397.0911448740923
482,551.3669806382464
479,143.58204703488755
479,320.2830637706118
479,590.5672679043814
479,266.58596856113815
479,561.8884550343386
478,427.7195698893974
477,597.3446790894823
477,826.6358234742344
476,527.1482757439032
475,550.3197075535412
475,426.55447391164023
475,417.51545365054574
473,507.5106292118147
473,814.9847968169164
469,513.5803899788734
469,394.00108434419155
468,1370.6213555252461
467,514.653496830181
467,1126.7184460331769
466,598.7992391118854
465,452.4768281217798
465,558.2229698657187
464,454.63751318369674
463,554.4605125183605
463,454.4721883670462
462,391.75411467556876
461,223.73873881843215
461,822.025899483004
461,347.3496814353175
461,374.7938525594097
461,494.80246239377914
459,1009.5923640557608
459,1233.7269934325489
457,10464.612919005316
457,539.8237123859577
457,632.0575399483757
457,1509.5955457730602
455,605.8364159035722
454,666.6664221523502
454,539.9771874671616
454,548.3481642167062
454,657.172566475387
451,610.5328392938745
451,2388.4093646227975
450,499.8646642241599
450,563.4636985571076
449,488.57870071317456
449,271.5198420402323
448,577.8203615063135
448,415.07978506811367
448,912.4865591326429
443,518.8937563696188
443,570.9477406679815
442,863.4137356991278
440,608.506130460414
439,583.084629691654
438,708.4213932410296
437,346.1510885010421
436,335.30045778407856
435,518.9707372341705
434,626.870026283837
434,541.168835756345
433,369.871290440349
432,672.2421164803136
431,232.6177394881255
431,989.8342892960503
429,924.0077900942656
429,345.01378553768757
429,328.4915286836838
429,378.0598334224368
428,1180.4113095627185
428,462.96427354855064
428,308.5855725420397
427,406.6427066336371
427,372.3374281970804
427,296.7620304180511
425,710.6968296349573
425,604.979583175038
425,426.0367132440277
424,746.7799209453251
422,1739.821884067971
421,780.2913738764837
420,537.1304737867954
419,366.21502589715465
418,368.1549471285321
418,379.73593134227724
417,484.1657007604321
417,517.3803706074514
417,302.90225925735984
417,376.30507149910216
415,350.01642726332875
415,289.7863349267582
415,909.6791079459838
415,554.5171847551322
415,404.99436285287413
414,356.37630886459516
414,750.4560219594771
413,673.9909902257299
413,363.7052101336432
413,393.25180093629007
411,754.739409893208
411,291.40219556031457
411,269.3383889059509
410,280.40076358692625
410,388.6710175851427
409,370.01584313330443
409,371.1508717566158
408,254.29963135783441
408,276.93992749501695
407,300.79070128854954
405,505.35989124121204
404,480.1140611568359
404,493.8928831175837
403,0.0
403,258.7161813263663
400,218.7852124936085
399,583.9357524006352
399,437.9536585152417
399,325.4334490709385
398,557.3526190735095
397,503.8189242092594
396,298.311745459486
395,423.54374058646334
395,444.5992881971953
394,390.7144910033079
394,781.6332301565011
392,359.19250630854606
392,271.4457110689265
391,375.98902819045867
390,466.2608431800476
390,339.0681086663542
389,483.89455802916984
389,240.98228569532
389,311.8347827852219
388,656.4594707452625
387,391.18936262668984
387,386.6649796108593
387,376.9609803129109
386,513.9065322067216
385,519.3750659385335
385,14.220026539551043
385,489.17616007632586
384,534.7131334507933
384,356.1935249171187
384,479.3653135497661
384,520.0120723646941
383,529.4432164378431
383,1044.0178311889078
383,350.71476967039183
382,619.8111668850647
382,349.9307585887147
381,309.6699269542231
380,615.8086901057268
380,620.5334467498895
379,395.5857958551702
379,896.884285849078
378,553.3592090857817
378,608.364167743131
378,317.7805208994822
377,46.13686873722634
377,340.18080627500007
377,283.99565523403476
376,714.488399299911
375,318.32077383035454
374,1217.1106133723003
374,459.85786017916223
374,288.60960913403204
374,335.30300765917264
374,222.94726130403208
373,246.3711916812032
373,499.1292909565202
373,429.80361240523473
372,370.4948372534415
371,423.50891798132494
371,493.05778916411555
370,402.0636178549607
370,635.0184244179386
369,603.4019884868142
369,435.5187975926714
369,486.9806651809344
368,10245.967263012879
367,338.825309341539
366,623.1448574972007
366,522.6213041042375
366,421.5388410090799
365,725.8680811217405
365,471.7395011702198
365,431.06584559757914
365,857.2086727930284
365,474.4384325706846
365,298.85056638858913
364,617.696838485975
364,458.27196489958214
364,369.53622359122454
364,370.6671237926882
363,348.86346043556114
362,275.76713270314224
362,167.75879355885354
362,367.47955539704265
361,437.38875957910307
361,999.6141227774654
361,595.5139309080827
361,471.7274729665811
360,267.10376923229563
359,323.61489314206517
359,694.3019231136429
358,474.82094273559176
358,296.6230723391409
356,326.19208870376934
355,291.5119843792786
354,548.32872550954
354,339.6374493493142
354,407.93463838424253
354,351.4294098334837
353,334.5929298531751
353,317.3459791354926
351,650.3611450009187
351,391.8238901330175
350,787.2245962663208
350,240.07436117468995
350,797.995933467132
349,189.46741360655344
349,467.39232482849553
348,400.39130317255183
348,406.75633547975633
348,161.6813769288021
347,455.82601958688565
347,323.5516834762634
347,324.45774107502723
347,330.80812168599755
346,555.5586887344089
346,282.8711506425306
346,433.62636442035614
345,366.44409229113234
345,445.79517360996147
344,425.9992998115311
344,350.2801825430447
343,230.80564176317228
342,563.5479232604125
342,518.3382063409135
342,331.31833104405297
340,519.3400001326397
340,296.3184786105218
340,305.80974525681114
340,562.1243637642167
340,300.76786218312054
340,510.40971597344566
339,474.64979661967294
339,848.9301500259053
338,39.63365654766409
338,346.0101047196635
335,516.7702286966502
335,7.7854480391306
335,676.5851631969726
335,254.05463490046552
334,271.1375131751591
334,270.32436657319016
332,317.65515980445826
331,566.6776666323606
331,426.5224562590655
330,357.2204060928981
330,656.5808675704548
330,482.39500276174374
330,913.4323922533566
328,561.9299231132604
328,593.1422062504143
327,603.2350513994354
327,249.6152615385131
327,298.6896330170653
326,368.9080295302131
326,296.1991057228781
325,366.3165078525124
325,115.78600342161698
325,437.90104096832704
325,480.9240997582577
325,302.6526004684453
325,245.2468362426064
324,322.4601698203927
323,523.4779103819399
323,190.88617796267755
323,396.3366643076312
322,338.14640951156775
321,310.3396322605233
321,0.0
321,149.7816714797345
321,368.64288439346666
321,343.5660467077192
320,279.2616239635405
320,261.23001455963345
319,236.02434592032904
319,68144.74981243523
319,288.3738224794731
319,401.3361126846473
318,240.3799902050627
318,42.67648901055054
318,513.3591097774049
318,193.42235511370023
318,298.9405987354001
318,310.8204649876653
317,226.8159162612156
317,20.937965335187045
317,359.20536587669176
317,398.35263326151596
317,412.1790240694479
317,290.4567857750968
317,333.8569370383859
316,444.88944551188524
316,331.8883275035848
316,360.6057438667273
316,248.76880930694907
315,283.75945462072315
314,404.5892791576013
314,471.53343352959035
313,536.1731074939721
313,340.0348793904267
313,283.4960481478946
312,459.0332036229765
312,484.13317115560915
312,276.8020907832308
311,277.12662288641445
311,352.2827436745521
311,348.56730322920134
311,68.30523220158067
310,298.50412374568975
310,240.65024759149645
310,284.603474041028
310,408.6592845056727
310,309.9039761673812
310,378.78076161014076
310,165.3163002781429
309,317.43743501436893
309,284.3594235239997
308,446.24872483770287
308,217.28616233294352
307,381.92997930311265
307,319.54746227732636
306,340.7478603339371
305,469.4481007121484
305,204.9766553884909
305,250.88032311917945
304,195.73449380319113
304,380.35202952085746
304,335.9126753916247
304,290.83142231035225
303,396.86978112578896
302,271.4835112418121
302,547.5227932396947
301,361.85370533103224
300,424.92446486594645
299,262.4983842478032
299,242.78883840398038
298,325.8858581145403
298,255.79229349803887
297,233.85312876243268
297,232.92611946757143
297,378.1714792164024
297,406.0073671627775
296,310.0209538253791
296,494.15867993435546
294,398.111592181314
294,347.1658934008732
294,252.23489772805877
293,277.1586077734258
293,422.38627087065913
293,226.49864306120506
292,548.5319497311657
292,185.24155163565456
292,407.3511872415523
292,1279.0926842766246
292,272.2408768933956
292,2157.8914625728485
292,243.8415128712101
292,347.78077897460304
291,507.16578784430357
291,1439.9851553487777
290,201.90780834002507
290,401.6207046896302
290,109.05382767175223
290,371.75812331918223
289,85.50700861135252
289,261.539243953154
289,295.9090944557552
289,600.3491156184788
289,285.0371564391286
289,247.13579493375852
288,232.43006813397056
288,313.4958182410466
287,483.04228429660435
287,363.0377637085744
287,1610.8792135036058
286,360.73126998358174
285,307.75363990522675
285,342.1832233801876
285,456.30613749983775
285,300.7282483737811
284,221.28011934943274
284,0.0
284,385.9608190032356
284,348.0200234843216
284,273.7433032706299
283,499.8985482546583
283,278.1531966689873
283,465.72568452585074
283,303.1983109751595
283,288.50236479139926
282,1196.7505244406973
282,315.9114533221447
282,277.8624959999619
282,257.2883446217018
280,93.98522630675649
280,330.0493165555287
280,259.28675198625393
279,320.0232553722442
278,347.301784246005
278,93.9404611702727
278,254.30440263964738
277,198.71692298511198
277,296.30791093874046
277,249.872383329456
276,93.09129820948695
276,0.0
275,308.89938859974615
275,351.6749343676479
275,304.9767309049994
274,222.45557478228082
274,223.60667264716244
274,352.2230287630089
273,357.24996671129094
272,355.07174760337625
272,330.14403891177557
271,300.2445201521415
270,324.9094281945277
270,192.22862881990036
270,226.96147890330315
270,267.68536652009834
270,353.96971059770505
269,235.94201948280255
269,247.70273700567432
269,247.09486714653923
269,312.365415555524
269,307.76500533202613
268,361.0515642351416
268,382.4627255016497
268,262.78841581604615
268,354.9614579376362
267,275.44099691081885
267,396.5526775646238
267,318.20323457093207
267,333.9422373918463
266,375.0509563845147
266,390.5987978398225
266,216.81015607009465
265,352.2108369997154
264,226.38668493950792
264,548.3740869734323
264,293.80582110062466
264,808.9345683696582
264,224.0860914199237
263,410.34692330718707
262,111.43401273842363
262,495.5180427393043
262,318.95366954551474
262,291.93211996260095
262,283.90720994388147
261,176.95283957889148
261,368.3384653621648
261,256.9012203541786
260,458.86964103950834
260,362.30674764542465
260,653.6953082928864
259,168.27882128288735
259,303.10364232264305
259,78.9820594112374
257,331.6865247322879
257,234.43059473527128
257,262.4432057370632
256,358.9095231339044
256,211.06606739045554
255,163.42356426204603
255,244.771519288298
254,328.6183170800269
254,299.65791816040934
253,298.63053357525246
253,52.26005744315722
253,277.28740133931694
253,198.57807460505327
252,495.33264857665176
250,201.75954437515543
250,300.089099997416
250,245.39399504812957
250,301.2997573913488
250,280.7552397972337
250,224.47876972769515
249,437.11265821764215
249,285.24459217713644
248,348.37622549105015
248,911.8858748293776
248,251.80745740330104
248,443.78915257731177
248,414.5524568580812
248,356.3516485964832
247,248.94249193859517
247,269.99186975228986
247,279.4941188896331
247,275.51646856043584
246,239.31240540749477
246,315.97426416438896
246,354.4136423451531
246,483.92549323512014
246,260.9264070885569
246,255.56076468330616
245,251.68216143888662
244,145.43324881376677
244,469.6702879688064
244,93.47417148552246
244,478.1822710003425
244,301.0869303920553
243,141.83495207276198
243,334.5886917841195
243,198.62466455132775
243,281.9364818167883
242,490.79656396883485
242,151.22933911744502
242,1951.4420316558844
242,283.43002060905485
242,352.05136812775777
242,134.04576092788074
241,225.30777811722584
241,433.6966508587055
241,216.79380110839472
241,288.8600636038703
241,199.18317298119732
240,368.8271338945466
240,153.96968155858653
240,673.9424886824835
239,213.14629980050117
239,31.020231369889647
238,210.00971080045161
238,283.8945471896578
238,343.4848372895356
237,262.48479157724137
237,346.1965885069858
236,515.7230988968688
236,272.7099242099025
236,187.68586856858198
236,299.0490796194987
236,314.02911048278554
236,248.42389195489366
236,214.39416317904494
235,41.82346155590275
235,417.2625397650669
235,208.04818711003776
235,228.95461019393505
235,193.35262475993574
234,413.1395766380285
234,295.0509745941745
234,190.36238661755687
233,359.20329855227897
233,339.2126416398476
233,402.1856648266288
233,236.52689402150477
233,260.3134258617413
233,196.5331663378827
233,344.01812616561165
232,0.0
232,338.78131414005975
232,255.51698627531786
232,318.26914969559846
231,294.85037839502445
231,248.07728060799835
231,172.81680382545125
231,453.8309632241966
230,144.92642139203443
230,463.90204656668504
230,211.67594798492746
230,274.6523086901368
229,264.0345456654789
229,358.54740799806973
228,0.0
227,371.27473012974576
227,183.35218016784177
226,193.2895799224662
226,327.89492266809293
225,153.40139264425684
225,0.0
225,145.43286699484756
224,50.28780649610532
224,244.02052812919422
224,296.0047304768263
224,267.48926690696476
224,266.6212271669476
224,184.75414526362283
224,264.55240700030197
223,124.88661560968195
223,342.6381836456925
223,602.1202950325694
223,0.0
223,320.29269533163676
223,229.5852857969472
223,223.31504395854085
223,548.7452943962397
223,461.7849573207
223,286.86665471219305
222,194.81409471909296
222,160.27941291032656
221,419.2705423316228
221,281.1554426415669
221,81.63710242024348
221,286.01535066747726
220,281.8309904181327
220,1246.3757802710827
220,206.271810779692
220,175.2952137772615
220,357.23802534616283
219,157.96589314266197
219,208.28973848083706
219,267.12912716857386
219,267.8457039985875
219,230.72023438525267
219,153.69920897198986
217,172.95733116643922
216,35.165661122034834
216,84.02394255839428
216,299.981069746579
216,180.9614357677017
215,245.6067687802876
215,175.26796099221983
214,122.6722443179805
214,234.32001478796377
214,308.54771986629885
213,0.0
213,337.5325492638911
213,218.71892868299363
212,556.7487245722805
212,211.2595637196832
212,236.38320399195516
212,19.418693283934573
212,1797.0558084486113
212,213.66677903291645
212,349.64071715695815
211,0.0
211,197.28766813016264
211,180.23845828158528
211,213.58684106724039
210,282.97465556676553
210,161.13525600761488
209,233.5590970904907
209,192.71641143187895
209,309.053128503503
209,288.6460646470477
209,189.24722756615319
208,310.0473623330503
208,210.53074285492295
208,212.88848830197057
208,166.1159287043352
207,400.73343585830764
207,467.53000268292277
207,271.2182576668426
207,289.1967005720272
206,109.57896704823251
206,192.70340090921607
206,239.81800524888456
206,513.5961622360448
205,371.81584121746573
205,373.1049371156391
205,322.2444714893318
205,221.40836721943253
204,262.2562171545155
204,185.03885453140566
204,222.20852159501908
204,264.9116538510546
204,257.739061973772
203,91.44436604293044
203,193.85605256874223
203,184.9861968083103
203,147.4880938063053
202,6.911127342791843
202,365.2077953307438
202,192.30956111357995
201,0.0
201,187.54587249693967
201,505.80739749504437
201,95.76744531448075
201,475.48385310176855
201,379.2751644129189
201,318.91032001700495
201,249.26195454141975
201,234.46416191679484
200,263.2027584305141
200,241.713323201223
199,269.42275278091495
199,0.0
199,540.6067140569953
199,242.97605682500134
198,59.41738842936951
197,310.03427240808975
196,110.26552615860386
196,275.57732826529053
195,281.51497903094645
195,177.71992053610253
195,256.57316250046796
194,238.78132982252697
194,285.11827668612636
194,229.71859372443018
194,243.62577832023666
194,335.5477772032993
193,244.4919226481408
193,164.7312081841505
193,486.728934490284
193,241.44827651080283
193,190.36873244208644
193,178.29162164818314
193,187.65591713610328
192,411.8162421802503
192,120.87938501830546
192,155.3056149358119
192,198.38266576593568
192,148.15023449922052
191,133.93635666912598
191,323.23119147549664
191,239.51640728189648
190,65.34375661752476
190,245.78130063779423
189,288.73456383108413
189,171.96983154466366
189,194.82736261308625
189,270.50336668113704
188,343.27531184752985
187,284.2465031349743
187,105.4530266175464
187,143.5347280934698
187,198.82458130034246
187,185.433514021665
186,1518.73231876291
186,1189.108792198313
186,151.6636987366667
186,442.0988556984113
185,166.1501215806903
185,315.50805559033995
185,140.21486933740397
184,243.75955120036588
184,352.00830703423406
184,201.63119153572381
184,407.46444686126983
183,448.9398378505951
183,101.94208738080792
183,383.31244097537626
183,227.18487112196445
183,83.47858107939265
183,224.42812712047942
183,194.9523068176149
183,182.33723153150444
182,162.03231985816223
182,276.5455633261305
182,232.28835010643428
181,156.71414105824044
181,320.26432552486233
181,1954.169963473188
181,165.25093866996556
181,471.47017847181195
181,159.49403760256433
180,111.3749736596686
180,306.3646407057139
180,156.04712928188422
180,236.17190238668908
180,250.25538790046173
180,210.15278678976935
180,119.81219943201972
179,288.60343299996055
179,174.39252632529303
179,223.60466524073422
179,227.36539014457463
178,74.86348128165265
178,236.8905992237143
178,153.8208999829642
178,196.14047154399682
178,176.26594290733817
177,47.114082849788744
177,144.1513922232954
177,230.68809128307998
176,285.56499137832196
176,107.04499790850554
176,128.32982735387202
176,167.4634007579893
175,300.4170996922894
175,135.6976278574762
175,386.128439259105
174,208.61931642109627
173,197.59703981751005
173,0.0
173,177.09636369494172
173,203.68024508282002
173,150.27908114924458
173,245.67867569628402
172,117.23953964911806
172,111.14599679653166
172,246.26214048416296
172,220.2614577352395
171,72.85075082531488
171,191.46407723047363
171,130.86585217042122
171,0.0
171,991.1049202669792
171,192.00109081236153
171,235.87580272013568
170,162.90644932458468
169,171.16339119254982
169,19.330538689918015
169,191.93456127835051
169,258.7745945518838
169,200.90079453673215
169,257.1640809869148
169,212.75662550217464
169,132.918199610116
168,182.8317490675401
168,1176.4865742676177
168,131.61439579533632
167,227.1821340290942
167,0.0
167,168.344833903726
166,207.36171486798207
166,349.7400468297652
166,239.82074401911092
166,156.362594426652
165,144.98885209971868
165,111.0956015538715
165,42.93868495405559
165,144.92693052904653
165,196.5170522513821
165,114.25569420442322
164,247.34719233099648
164,142.35609852248695
164,225.37525633551533
164,123.47111603034487
164,0.0
164,193.41056623284416
164,113.56112765319497
163,3.3518960414677395
163,245.90965995356504
163,222.6086897841882
162,215.74974560662415
162,197.19051601339996
162,154.39405246956008
162,165.4214991416309
161,173.54713501554465
161,97.86354660573123
161,141.47618543494414
161,162.25783219847483
161,0.0
161,133.53470577720296
160,159.0338235510126
160,381.52957502298364
160,113.42863488253826
160,373.94588196421284
160,435.39556122636833
159,292.82262419233575
159,234.62819788638527
159,58.26272516218816
159,185.8587449686702
159,181.01610920191632
158,157.90419688187902
158,180.48728958979362
157,339.17004591789214
157,336.2531099927741
157,236.763369176828
157,244.21544032193518
157,181.19371828484813
156,341.91777918718174
156,165.12698908998078
155,50.03188231223231
155,135.58863678460256
155,213.4031313075511
155,1156.6771029302665
155,216.5411543040386
155,101.1575151288701
155,191.66305261744228
154,152.9424383041354
154,59.420805221273135
153,209.27477209347072
153,213.20156466259886
153,225.49199601878394
153,196.87531398660508
152,0.0
152,221.4757126159892
152,217.20204832573123
152,238.62703215275553
152,170.8064988480276
152,130.9876602561665
152,143.70461952644985
152,173.22811312230806
152,238.7133144012228
